state,date,total_case,daily_cases
Alaska,12/10/20,39373,637
Alaska,12/11/20,40000,627
Alaska,12/12/20,40522,522
Alaska,12/13/20,41169,647
Alaska,12/14/20,41599,430
Alaska,12/15/20,41891,292
Alaska,12/16/20,42498,607
Alaska,12/17/20,42883,385
Alaska,12/18/20,43377,494
Alaska,12/19/20,43713,336
Alaska,12/20/20,43896,183
Alaska,12/21/20,44050,154
Alaska,12/22/20,44485,435
Alaska,12/23/20,44852,367
Alaska,12/24/20,45122,270
Alaska,12/25/20,45122,0
Alaska,12/26/20,45497,375
Alaska,12/27/20,45800,303
Alaska,12/28/20,45930,130
Alaska,12/29/20,46123,193
Alaska,12/30/20,46504,381
Alaska,12/31/20,47014,510
Alaska,1/1/21,47019,5
Alaska,1/2/21,47821,802
Alaska,1/3/21,48118,297
Alaska,1/4/21,48382,264
Alaska,1/5/21,48582,200
Alaska,1/6/21,48922,340
Alaska,1/7/21,49255,333
Alaska,1/8/21,49660,405
Alaska,1/9/21,49979,319
Alaska,1/10/21,50238,259
Alaska,1/11/21,50413,175
Alaska,1/12/21,50544,131
Alaska,1/13/21,50840,296
Alaska,1/14/21,51185,345
Alaska,1/15/21,51485,300
Alaska,1/16/21,51678,193
Alaska,1/17/21,51959,281
Alaska,1/18/21,52113,154
Alaska,1/19/21,52243,130
Alaska,1/20/21,52413,170
Alaska,1/21/21,52627,214
Alaska,1/22/21,52926,299
Alaska,1/23/21,53175,249
Alaska,1/24/21,53336,161
Alaska,1/25/21,53421,85
Alaska,1/26/21,53510,89
Alaska,1/27/21,53692,182
Alaska,1/28/21,53876,184
Alaska,1/29/21,54063,187
Alaska,1/30/21,54218,155
Alaska,1/31/21,54350,132
Alaska,2/1/21,54457,107
Alaska,2/2/21,54596,139
Alaska,2/3/21,54820,224
Alaska,2/4/21,55004,184
Alaska,2/5/21,55258,254
Alaska,2/6/21,55261,3
Alaska,2/7/21,55261,0
Alaska,2/8/21,55766,505
Alaska,2/9/21,55891,125
Alaska,2/10/21,56096,205
Alaska,2/11/21,56254,158
Alaska,2/12/21,56409,155
Alaska,2/13/21,56410,1
Alaska,2/14/21,56411,1
Alaska,2/15/21,56411,0
Alaska,2/16/21,56912,501
Alaska,2/17/21,56975,63
Alaska,2/18/21,57192,217
Alaska,2/19/21,57404,212
Alaska,2/20/21,57406,2
Alaska,2/21/21,57406,0
Alaska,2/22/21,57751,345
Alaska,2/23/21,57808,57
Alaska,2/24/21,57996,188
Alaska,2/25/21,58179,183
Alaska,2/26/21,58291,112
Alaska,2/27/21,58295,4
Alaska,2/28/21,58296,1
Alaska,3/1/21,58681,385
Alaska,3/2/21,58838,157
Alaska,3/3/21,59035,197
Alaska,3/4/21,59185,150
Alaska,3/5/21,59334,149
Alaska,3/6/21,59334,0
Alaska,3/7/21,59335,1
Alaska,3/8/21,59677,342
Alaska,3/9/21,59766,89
Alaska,3/10/21,59921,155
Alaska,3/11/21,60157,236
Alaska,3/12/21,60266,109
Alaska,3/13/21,60266,0
Alaska,3/14/21,60267,1
Alaska,3/15/21,60655,388
Alaska,3/16/21,60758,103
Alaska,3/17/21,60934,176
Alaska,3/18/21,61091,157
Alaska,3/19/21,61162,71
Alaska,3/20/21,61165,3
Alaska,3/21/21,61165,0
Alaska,3/22/21,61517,352
Alaska,3/23/21,61694,177
Alaska,3/24/21,61914,220
Alaska,3/25/21,62063,149
Alaska,3/26/21,62255,192
Alaska,3/27/21,62263,8
Alaska,3/28/21,62264,1
Alaska,3/29/21,62265,1
Alaska,3/30/21,62901,636
Alaska,3/31/21,62901,0
Alaska,4/1/21,63298,397
Alaska,4/2/21,63501,203
Alaska,4/3/21,63501,0
Alaska,4/4/21,63501,0
Alaska,4/5/21,64001,500
Alaska,4/6/21,64081,80
Alaska,4/7/21,64303,222
Alaska,4/8/21,64531,228
Alaska,4/9/21,64782,251
Alaska,4/10/21,64782,0
Alaska,4/11/21,64782,0
Alaska,4/12/21,65180,398
Alaska,4/13/21,65336,156
Alaska,4/14/21,65536,200
Alaska,4/15/21,65730,194
Alaska,4/16/21,65921,191
Alaska,4/17/21,65921,0
Alaska,4/18/21,65921,0
Alaska,4/19/21,66370,449
Alaska,4/20/21,66479,109
Alaska,4/21/21,66680,201
Alaska,4/22/21,66909,229
Alaska,4/23/21,67059,150
Alaska,4/24/21,67059,0
Alaska,4/25/21,67059,0
Alaska,4/26/21,67509,450
Alaska,4/27/21,67647,138
Alaska,4/28/21,67834,187
Alaska,4/29/21,68002,168
Alaska,4/30/21,68148,146
Alaska,5/1/21,68148,0
Alaska,5/2/21,68148,0
Alaska,5/3/21,68426,278
Alaska,5/4/21,68518,92
Alaska,5/5/21,68666,148
Alaska,5/6/21,68762,96
Alaska,5/7/21,68880,118
Alaska,5/8/21,68880,0
Alaska,5/9/21,68880,0
Alaska,5/10/21,69117,237
Alaska,5/11/21,69178,61
Alaska,5/12/21,69267,89
Alaska,5/13/21,69351,84
Alaska,5/14/21,69464,113
Alaska,5/15/21,69464,0
Alaska,5/16/21,69464,0
Alaska,5/17/21,69600,136
Alaska,5/18/21,69657,57
Alaska,5/19/21,69756,99
Alaska,5/20/21,69835,79
Alaska,5/21/21,69902,67
Alaska,5/22/21,69902,0
Alaska,5/23/21,69902,0
Alaska,5/24/21,69999,97
Alaska,5/25/21,70052,53
Alaska,5/26/21,70119,67
Alaska,5/27/21,70162,43
Alaska,5/28/21,70208,46
Alaska,5/29/21,70208,0
Alaska,5/30/21,70208,0
Alaska,5/31/21,70208,0
Alaska,6/1/21,70319,111
Alaska,6/2/21,70355,36
Alaska,6/3/21,70408,53
Alaska,6/4/21,70469,61
Alaska,6/5/21,70469,0
Alaska,6/6/21,70469,0
Alaska,6/7/21,70520,51
Alaska,6/8/21,70520,0
Alaska,6/9/21,70588,68
Alaska,6/10/21,70588,0
Alaska,6/11/21,70652,64
Alaska,6/12/21,70652,0
Alaska,6/13/21,70652,0
Alaska,6/14/21,70717,65
Alaska,6/15/21,70717,0
Alaska,6/16/21,70770,53
Alaska,6/17/21,70770,0
Alaska,6/18/21,70875,105
Alaska,6/19/21,70875,0
Alaska,6/20/21,70875,0
Alaska,6/21/21,70963,88
Alaska,6/22/21,70963,0
Alaska,6/23/21,71035,72
Alaska,6/24/21,71035,0
Alaska,6/25/21,71035,0
Alaska,6/26/21,71035,0
Alaska,6/27/21,71035,0
Alaska,6/28/21,71181,146
Alaska,6/29/21,71187,6
Alaska,6/30/21,71275,88
Alaska,7/1/21,71275,0
Alaska,7/2/21,71384,109
Alaska,7/3/21,71384,0
Alaska,7/4/21,71384,0
Alaska,7/5/21,71384,0
Alaska,7/6/21,71384,0
Alaska,7/7/21,71598,214
Alaska,7/8/21,71598,0
Alaska,7/9/21,71731,133
Alaska,7/10/21,71731,0
Alaska,7/11/21,71731,0
Alaska,7/12/21,71905,174
Alaska,7/13/21,71905,0
Alaska,7/14/21,72153,248
Alaska,7/15/21,72153,0
Alaska,7/16/21,72440,287
Alaska,7/17/21,72440,0
Alaska,7/18/21,72440,0
Alaska,7/19/21,72899,459
Alaska,7/20/21,72899,0
Alaska,7/21/21,73374,475
Alaska,7/22/21,73374,0
Alaska,7/23/21,73753,379
Alaska,7/24/21,73818,65
Alaska,7/25/21,73818,0
Alaska,7/26/21,74383,565
American Samoa,1/22/20,0,0
American Samoa,1/23/20,0,0
American Samoa,1/24/20,0,0
American Samoa,1/25/20,0,0
American Samoa,1/26/20,0,0
American Samoa,1/27/20,0,0
American Samoa,1/28/20,0,0
American Samoa,1/29/20,0,0
American Samoa,1/30/20,0,0
American Samoa,1/31/20,0,0
American Samoa,2/1/20,0,0
American Samoa,2/2/20,0,0
American Samoa,2/3/20,0,0
American Samoa,2/4/20,0,0
American Samoa,2/5/20,0,0
American Samoa,2/6/20,0,0
American Samoa,2/7/20,0,0
American Samoa,2/8/20,0,0
American Samoa,2/9/20,0,0
American Samoa,2/10/20,0,0
American Samoa,2/11/20,0,0
American Samoa,2/12/20,0,0
American Samoa,2/13/20,0,0
American Samoa,2/14/20,0,0
American Samoa,2/15/20,0,0
American Samoa,2/16/20,0,0
American Samoa,2/17/20,0,0
American Samoa,2/18/20,0,0
American Samoa,2/19/20,0,0
American Samoa,2/20/20,0,0
American Samoa,2/21/20,0,0
American Samoa,2/22/20,0,0
American Samoa,2/23/20,0,0
American Samoa,2/24/20,0,0
American Samoa,2/25/20,0,0
American Samoa,2/26/20,0,0
American Samoa,2/27/20,0,0
American Samoa,2/28/20,0,0
American Samoa,2/29/20,0,0
American Samoa,3/1/20,0,0
American Samoa,3/2/20,0,0
American Samoa,3/3/20,0,0
American Samoa,3/4/20,0,0
American Samoa,3/5/20,0,0
American Samoa,3/6/20,0,0
American Samoa,3/7/20,0,0
American Samoa,3/8/20,0,0
American Samoa,3/9/20,0,0
American Samoa,3/10/20,0,0
American Samoa,3/11/20,0,0
American Samoa,3/12/20,0,0
American Samoa,3/13/20,0,0
American Samoa,3/14/20,0,0
American Samoa,3/15/20,0,0
American Samoa,3/16/20,0,0
American Samoa,3/17/20,0,0
American Samoa,3/18/20,0,0
American Samoa,3/19/20,0,0
American Samoa,3/20/20,0,0
American Samoa,3/21/20,0,0
American Samoa,3/22/20,0,0
American Samoa,3/23/20,0,0
American Samoa,3/24/20,0,0
American Samoa,3/25/20,0,0
American Samoa,3/26/20,0,0
American Samoa,3/27/20,0,0
American Samoa,3/28/20,0,0
American Samoa,3/29/20,0,0
American Samoa,3/30/20,0,0
American Samoa,3/31/20,0,0
American Samoa,4/1/20,0,0
American Samoa,4/2/20,0,0
American Samoa,4/3/20,0,0
American Samoa,4/4/20,0,0
American Samoa,4/5/20,0,0
American Samoa,4/6/20,0,0
American Samoa,4/7/20,0,0
American Samoa,4/8/20,0,0
American Samoa,4/9/20,0,0
American Samoa,4/10/20,0,0
American Samoa,4/11/20,0,0
American Samoa,4/12/20,0,0
American Samoa,4/13/20,0,0
American Samoa,4/14/20,0,0
American Samoa,4/15/20,0,0
American Samoa,4/16/20,0,0
American Samoa,4/17/20,0,0
American Samoa,4/18/20,0,0
American Samoa,4/19/20,0,0
American Samoa,4/20/20,0,0
American Samoa,4/21/20,0,0
American Samoa,4/22/20,0,0
American Samoa,4/23/20,0,0
American Samoa,4/24/20,0,0
American Samoa,4/25/20,0,0
American Samoa,4/26/20,0,0
American Samoa,4/27/20,0,0
American Samoa,4/28/20,0,0
American Samoa,4/29/20,0,0
American Samoa,4/30/20,0,0
American Samoa,5/1/20,0,0
American Samoa,5/2/20,0,0
American Samoa,5/3/20,0,0
American Samoa,5/4/20,0,0
American Samoa,5/5/20,0,0
American Samoa,5/6/20,0,0
American Samoa,5/7/20,0,0
American Samoa,5/8/20,0,0
American Samoa,5/9/20,0,0
American Samoa,5/10/20,0,0
American Samoa,5/11/20,0,0
American Samoa,5/12/20,0,0
American Samoa,5/13/20,0,0
American Samoa,5/14/20,0,0
American Samoa,5/15/20,0,0
American Samoa,5/16/20,0,0
American Samoa,5/17/20,0,0
American Samoa,5/18/20,0,0
American Samoa,5/19/20,0,0
American Samoa,5/20/20,0,0
American Samoa,5/21/20,0,0
American Samoa,5/22/20,0,0
American Samoa,5/23/20,0,0
American Samoa,5/24/20,0,0
American Samoa,5/25/20,0,0
American Samoa,5/26/20,0,0
American Samoa,5/27/20,0,0
American Samoa,5/28/20,0,0
American Samoa,5/29/20,0,0
American Samoa,5/30/20,0,0
American Samoa,5/31/20,0,0
American Samoa,6/1/20,0,0
American Samoa,6/2/20,0,0
American Samoa,6/3/20,0,0
American Samoa,6/4/20,0,0
American Samoa,6/5/20,0,0
American Samoa,6/6/20,0,0
American Samoa,6/7/20,0,0
American Samoa,6/8/20,0,0
American Samoa,6/9/20,0,0
American Samoa,6/10/20,0,0
American Samoa,6/11/20,0,0
American Samoa,6/12/20,0,0
American Samoa,6/13/20,0,0
American Samoa,6/14/20,0,0
American Samoa,6/15/20,0,0
American Samoa,6/16/20,0,0
American Samoa,6/17/20,0,0
American Samoa,6/18/20,0,0
American Samoa,6/19/20,0,0
American Samoa,6/20/20,0,0
American Samoa,6/21/20,0,0
American Samoa,6/22/20,0,0
American Samoa,6/23/20,0,0
American Samoa,6/24/20,0,0
American Samoa,6/25/20,0,0
American Samoa,6/26/20,0,0
American Samoa,6/27/20,0,0
American Samoa,6/28/20,0,0
American Samoa,6/29/20,0,0
American Samoa,6/30/20,0,0
American Samoa,7/1/20,0,0
American Samoa,7/2/20,0,0
American Samoa,7/3/20,0,0
American Samoa,7/4/20,0,0
American Samoa,7/5/20,0,0
American Samoa,7/6/20,0,0
American Samoa,7/7/20,0,0
American Samoa,7/8/20,0,0
American Samoa,7/9/20,0,0
American Samoa,7/10/20,0,0
American Samoa,7/11/20,0,0
American Samoa,7/12/20,0,0
American Samoa,7/13/20,0,0
American Samoa,7/14/20,0,0
American Samoa,7/15/20,0,0
American Samoa,7/16/20,0,0
American Samoa,7/17/20,0,0
American Samoa,7/18/20,0,0
American Samoa,7/19/20,0,0
American Samoa,7/20/20,0,0
American Samoa,7/21/20,0,0
American Samoa,7/22/20,0,0
American Samoa,7/23/20,0,0
American Samoa,7/24/20,0,0
American Samoa,7/25/20,0,0
American Samoa,7/26/20,0,0
American Samoa,7/27/20,0,0
American Samoa,7/28/20,0,0
American Samoa,7/29/20,0,0
American Samoa,7/30/20,0,0
American Samoa,7/31/20,0,0
American Samoa,8/1/20,0,0
American Samoa,8/2/20,0,0
American Samoa,8/3/20,0,0
American Samoa,8/4/20,0,0
American Samoa,8/5/20,0,0
American Samoa,8/6/20,0,0
American Samoa,8/7/20,0,0
American Samoa,8/8/20,0,0
American Samoa,8/9/20,0,0
American Samoa,8/10/20,0,0
American Samoa,8/11/20,0,0
American Samoa,8/12/20,0,0
American Samoa,8/13/20,0,0
American Samoa,8/14/20,0,0
American Samoa,8/15/20,0,0
American Samoa,8/16/20,0,0
American Samoa,8/17/20,0,0
American Samoa,8/18/20,0,0
American Samoa,8/19/20,0,0
American Samoa,8/20/20,0,0
American Samoa,8/21/20,0,0
American Samoa,8/22/20,0,0
American Samoa,8/23/20,0,0
American Samoa,8/24/20,0,0
American Samoa,8/25/20,0,0
American Samoa,8/26/20,0,0
American Samoa,8/27/20,0,0
American Samoa,8/28/20,0,0
American Samoa,8/29/20,0,0
American Samoa,8/30/20,0,0
American Samoa,8/31/20,0,0
American Samoa,9/1/20,0,0
American Samoa,9/2/20,0,0
American Samoa,9/3/20,0,0
American Samoa,9/4/20,0,0
American Samoa,9/5/20,0,0
American Samoa,9/6/20,0,0
American Samoa,9/7/20,0,0
American Samoa,9/8/20,0,0
American Samoa,9/9/20,0,0
American Samoa,9/10/20,0,0
American Samoa,9/11/20,0,0
American Samoa,9/12/20,0,0
American Samoa,9/13/20,0,0
American Samoa,9/14/20,0,0
American Samoa,9/15/20,0,0
American Samoa,9/16/20,0,0
American Samoa,9/17/20,0,0
American Samoa,9/18/20,0,0
American Samoa,9/19/20,0,0
American Samoa,9/20/20,0,0
American Samoa,9/21/20,0,0
American Samoa,9/22/20,0,0
American Samoa,9/23/20,0,0
American Samoa,9/24/20,0,0
American Samoa,9/25/20,0,0
American Samoa,9/26/20,0,0
American Samoa,9/27/20,0,0
American Samoa,9/28/20,0,0
American Samoa,9/29/20,0,0
American Samoa,9/30/20,0,0
American Samoa,10/1/20,0,0
American Samoa,10/2/20,0,0
American Samoa,10/3/20,0,0
American Samoa,10/4/20,0,0
American Samoa,10/5/20,0,0
American Samoa,10/6/20,0,0
American Samoa,10/7/20,0,0
American Samoa,10/8/20,0,0
American Samoa,10/9/20,0,0
American Samoa,10/10/20,0,0
American Samoa,10/11/20,0,0
American Samoa,10/12/20,0,0
American Samoa,10/13/20,0,0
American Samoa,10/14/20,0,0
American Samoa,10/15/20,0,0
American Samoa,10/16/20,0,0
American Samoa,10/17/20,0,0
American Samoa,10/18/20,0,0
American Samoa,10/19/20,0,0
American Samoa,10/20/20,0,0
American Samoa,10/21/20,0,0
American Samoa,10/22/20,0,0
American Samoa,10/23/20,0,0
American Samoa,10/24/20,0,0
American Samoa,10/25/20,0,0
American Samoa,10/26/20,0,0
American Samoa,10/27/20,0,0
American Samoa,10/28/20,0,0
American Samoa,10/29/20,0,0
American Samoa,10/30/20,0,0
American Samoa,10/31/20,0,0
American Samoa,11/1/20,0,0
American Samoa,11/2/20,0,0
American Samoa,11/3/20,0,0
American Samoa,11/4/20,0,0
American Samoa,11/5/20,0,0
American Samoa,11/6/20,0,0
American Samoa,11/7/20,0,0
American Samoa,11/8/20,0,0
American Samoa,11/9/20,0,0
American Samoa,11/10/20,0,0
American Samoa,11/11/20,0,0
American Samoa,11/12/20,0,0
American Samoa,11/13/20,0,0
American Samoa,11/14/20,0,0
American Samoa,11/15/20,0,0
American Samoa,11/16/20,0,0
American Samoa,11/17/20,0,0
American Samoa,11/18/20,0,0
American Samoa,11/19/20,0,0
American Samoa,11/20/20,0,0
American Samoa,11/21/20,0,0
American Samoa,11/22/20,0,0
American Samoa,11/23/20,0,0
American Samoa,11/24/20,0,0
American Samoa,11/25/20,0,0
American Samoa,11/26/20,0,0
American Samoa,11/27/20,0,0
American Samoa,11/28/20,0,0
American Samoa,11/29/20,0,0
American Samoa,11/30/20,0,0
American Samoa,12/1/20,0,0
American Samoa,12/2/20,0,0
American Samoa,12/3/20,0,0
American Samoa,12/4/20,0,0
American Samoa,12/5/20,0,0
American Samoa,12/6/20,0,0
American Samoa,12/7/20,0,0
American Samoa,12/8/20,0,0
American Samoa,12/9/20,0,0
American Samoa,12/10/20,0,0
American Samoa,12/11/20,0,0
American Samoa,12/12/20,0,0
American Samoa,12/13/20,0,0
American Samoa,12/14/20,0,0
American Samoa,12/15/20,0,0
American Samoa,12/16/20,0,0
American Samoa,12/17/20,0,0
American Samoa,12/18/20,0,0
American Samoa,12/19/20,0,0
American Samoa,12/20/20,0,0
American Samoa,12/21/20,0,0
American Samoa,12/22/20,0,0
American Samoa,12/23/20,0,0
American Samoa,12/24/20,0,0
American Samoa,12/25/20,0,0
American Samoa,12/26/20,0,0
American Samoa,12/27/20,0,0
American Samoa,12/28/20,0,0
American Samoa,12/29/20,0,0
American Samoa,12/30/20,0,0
American Samoa,12/31/20,0,0
American Samoa,1/1/21,0,0
American Samoa,1/2/21,0,0
American Samoa,1/3/21,0,0
American Samoa,1/4/21,0,0
American Samoa,1/5/21,0,0
American Samoa,1/6/21,0,0
American Samoa,1/7/21,0,0
American Samoa,1/8/21,0,0
American Samoa,1/9/21,0,0
American Samoa,1/10/21,0,0
American Samoa,1/11/21,0,0
American Samoa,1/12/21,0,0
American Samoa,1/13/21,0,0
American Samoa,1/14/21,0,0
American Samoa,1/15/21,0,0
American Samoa,1/16/21,0,0
American Samoa,1/17/21,0,0
American Samoa,1/18/21,0,0
American Samoa,1/19/21,0,0
American Samoa,1/20/21,0,0
American Samoa,1/21/21,0,0
American Samoa,1/22/21,0,0
American Samoa,1/23/21,0,0
American Samoa,1/24/21,0,0
American Samoa,1/25/21,0,0
American Samoa,1/26/21,0,0
American Samoa,1/27/21,0,0
American Samoa,1/28/21,0,0
American Samoa,1/29/21,0,0
American Samoa,1/30/21,0,0
American Samoa,1/31/21,0,0
American Samoa,2/1/21,0,0
American Samoa,2/2/21,0,0
American Samoa,2/3/21,0,0
American Samoa,2/4/21,0,0
American Samoa,2/5/21,0,0
American Samoa,2/6/21,0,0
American Samoa,2/7/21,0,0
American Samoa,2/8/21,0,0
American Samoa,2/9/21,0,0
American Samoa,2/10/21,0,0
American Samoa,2/11/21,0,0
American Samoa,2/12/21,0,0
American Samoa,2/13/21,0,0
American Samoa,2/14/21,0,0
American Samoa,2/15/21,0,0
American Samoa,2/16/21,0,0
American Samoa,2/17/21,0,0
American Samoa,2/18/21,0,0
American Samoa,2/19/21,0,0
American Samoa,2/20/21,0,0
American Samoa,2/21/21,0,0
American Samoa,2/22/21,0,0
American Samoa,2/23/21,0,0
American Samoa,2/24/21,0,0
American Samoa,2/25/21,0,0
American Samoa,2/26/21,0,0
American Samoa,2/27/21,0,0
American Samoa,2/28/21,0,0
American Samoa,3/1/21,0,0
American Samoa,3/2/21,0,0
American Samoa,3/3/21,0,0
American Samoa,3/4/21,0,0
American Samoa,3/5/21,0,0
American Samoa,3/6/21,0,0
American Samoa,3/7/21,0,0
American Samoa,3/8/21,0,0
American Samoa,3/9/21,0,0
American Samoa,3/10/21,0,0
American Samoa,3/11/21,0,0
American Samoa,3/12/21,0,0
American Samoa,3/13/21,0,0
American Samoa,3/14/21,0,0
American Samoa,3/15/21,0,0
American Samoa,3/16/21,0,0
American Samoa,3/17/21,0,0
American Samoa,3/18/21,0,0
American Samoa,3/19/21,0,0
American Samoa,3/20/21,0,0
American Samoa,3/21/21,0,0
American Samoa,3/22/21,0,0
American Samoa,3/23/21,0,0
American Samoa,3/24/21,0,0
American Samoa,3/25/21,0,0
American Samoa,3/26/21,0,0
American Samoa,3/27/21,0,0
American Samoa,3/28/21,0,0
American Samoa,3/29/21,0,0
American Samoa,3/30/21,0,0
American Samoa,3/31/21,0,0
American Samoa,4/1/21,0,0
American Samoa,4/2/21,0,0
American Samoa,4/3/21,0,0
American Samoa,4/4/21,0,0
American Samoa,4/5/21,0,0
American Samoa,4/6/21,0,0
American Samoa,4/7/21,0,0
American Samoa,4/8/21,0,0
American Samoa,4/9/21,0,0
American Samoa,4/10/21,0,0
American Samoa,4/11/21,0,0
American Samoa,4/12/21,0,0
American Samoa,4/13/21,0,0
American Samoa,4/14/21,0,0
American Samoa,4/15/21,0,0
American Samoa,4/16/21,0,0
American Samoa,4/17/21,0,0
American Samoa,4/18/21,0,0
American Samoa,4/19/21,0,0
American Samoa,4/20/21,0,0
American Samoa,4/21/21,0,0
American Samoa,4/22/21,0,0
American Samoa,4/23/21,0,0
American Samoa,4/24/21,0,0
American Samoa,4/25/21,0,0
American Samoa,4/26/21,0,0
American Samoa,4/27/21,0,0
American Samoa,4/28/21,0,0
American Samoa,4/29/21,0,0
American Samoa,4/30/21,0,0
American Samoa,5/1/21,0,0
American Samoa,5/2/21,0,0
American Samoa,5/3/21,0,0
American Samoa,5/4/21,0,0
American Samoa,5/5/21,0,0
American Samoa,5/6/21,0,0
American Samoa,5/7/21,0,0
American Samoa,5/8/21,0,0
American Samoa,5/9/21,0,0
American Samoa,5/10/21,0,0
American Samoa,5/11/21,0,0
American Samoa,5/12/21,0,0
American Samoa,5/13/21,0,0
American Samoa,5/14/21,0,0
American Samoa,5/15/21,0,0
American Samoa,5/16/21,0,0
American Samoa,5/17/21,0,0
American Samoa,5/18/21,0,0
American Samoa,5/19/21,0,0
American Samoa,5/20/21,0,0
American Samoa,5/21/21,0,0
American Samoa,5/22/21,0,0
American Samoa,5/23/21,0,0
American Samoa,5/24/21,0,0
American Samoa,5/25/21,0,0
American Samoa,5/26/21,0,0
American Samoa,5/27/21,0,0
American Samoa,5/28/21,0,0
American Samoa,5/29/21,0,0
American Samoa,5/30/21,0,0
American Samoa,5/31/21,0,0
American Samoa,6/1/21,0,0
American Samoa,6/2/21,0,0
American Samoa,6/3/21,0,0
American Samoa,6/4/21,0,0
American Samoa,6/5/21,0,0
American Samoa,6/6/21,0,0
American Samoa,6/7/21,0,0
American Samoa,6/8/21,0,0
American Samoa,6/9/21,0,0
American Samoa,6/10/21,0,0
American Samoa,6/11/21,0,0
American Samoa,6/12/21,0,0
American Samoa,6/13/21,0,0
American Samoa,6/14/21,0,0
American Samoa,6/15/21,0,0
American Samoa,6/16/21,0,0
American Samoa,6/17/21,0,0
American Samoa,6/18/21,0,0
American Samoa,6/19/21,0,0
American Samoa,6/20/21,0,0
American Samoa,6/21/21,0,0
American Samoa,6/22/21,0,0
American Samoa,6/23/21,0,0
American Samoa,6/24/21,0,0
American Samoa,6/25/21,0,0
American Samoa,6/26/21,0,0
American Samoa,6/27/21,0,0
American Samoa,6/28/21,0,0
American Samoa,6/29/21,0,0
American Samoa,6/30/21,0,0
American Samoa,7/1/21,0,0
American Samoa,7/2/21,0,0
American Samoa,7/3/21,0,0
American Samoa,7/4/21,0,0
American Samoa,7/5/21,0,0
American Samoa,7/6/21,0,0
American Samoa,7/7/21,0,0
American Samoa,7/8/21,0,0
American Samoa,7/9/21,0,0
American Samoa,7/10/21,0,0
American Samoa,7/11/21,0,0
American Samoa,7/12/21,0,0
American Samoa,7/13/21,0,0
American Samoa,7/14/21,0,0
American Samoa,7/15/21,0,0
American Samoa,7/16/21,0,0
American Samoa,7/17/21,0,0
American Samoa,7/18/21,0,0
American Samoa,7/19/21,0,0
American Samoa,7/20/21,0,0
American Samoa,7/21/21,0,0
American Samoa,7/22/21,0,0
American Samoa,7/23/21,0,0
American Samoa,7/24/21,0,0
American Samoa,7/25/21,0,0
American Samoa,7/26/21,0,0
Arizona,1/22/20,0,0
Arizona,1/23/20,0,0
Arizona,1/24/20,0,0
Arizona,1/25/20,0,0
Arizona,1/26/20,1,1
Arizona,1/27/20,1,0
Arizona,1/28/20,1,0
Arizona,1/29/20,1,0
Arizona,1/30/20,1,0
Arizona,1/31/20,1,0
Arizona,2/1/20,1,0
Arizona,2/2/20,1,0
Arizona,2/3/20,1,0
Arizona,2/4/20,1,0
Arizona,2/5/20,1,0
Arizona,2/6/20,1,0
Arizona,2/7/20,1,0
Arizona,2/8/20,1,0
Arizona,2/9/20,1,0
Arizona,2/10/20,1,0
Arizona,2/11/20,1,0
Arizona,2/12/20,1,0
Arizona,2/13/20,1,0
Arizona,2/14/20,1,0
Arizona,2/15/20,1,0
Arizona,2/16/20,1,0
Arizona,2/17/20,1,0
Arizona,2/18/20,1,0
Arizona,2/19/20,1,0
Arizona,2/20/20,1,0
Arizona,2/21/20,1,0
Arizona,2/22/20,1,0
Arizona,2/23/20,1,0
Arizona,2/24/20,1,0
Arizona,2/25/20,1,0
Arizona,2/26/20,1,0
Arizona,2/27/20,1,0
Arizona,2/28/20,1,0
Arizona,2/29/20,1,0
Arizona,3/1/20,1,0
Arizona,3/2/20,1,0
Arizona,3/3/20,1,0
Arizona,3/4/20,1,0
Arizona,3/5/20,1,0
Arizona,3/6/20,2,1
Arizona,3/7/20,4,2
Arizona,3/8/20,4,0
Arizona,3/9/20,4,0
Arizona,3/10/20,6,2
Arizona,3/11/20,9,3
Arizona,3/12/20,9,0
Arizona,3/13/20,9,0
Arizona,3/14/20,12,3
Arizona,3/15/20,12,0
Arizona,3/16/20,18,6
Arizona,3/17/20,20,2
Arizona,3/18/20,27,7
Arizona,3/19/20,45,18
Arizona,3/20/20,68,23
Arizona,3/21/20,104,36
Arizona,3/22/20,152,48
Arizona,3/23/20,235,83
Arizona,3/24/20,326,91
Arizona,3/25/20,401,75
Arizona,3/26/20,508,107
Arizona,3/27/20,665,157
Arizona,3/28/20,773,108
Arizona,3/29/20,919,146
Arizona,3/30/20,1157,238
Arizona,3/31/20,1289,132
Arizona,4/1/20,1413,124
Arizona,4/2/20,1596,183
Arizona,4/3/20,1769,173
Arizona,4/4/20,2019,250
Arizona,4/5/20,2269,250
Arizona,4/6/20,2460,191
Arizona,4/7/20,2575,115
Arizona,4/8/20,2726,151
Arizona,4/9/20,3018,292
Arizona,4/10/20,3112,94
Arizona,4/11/20,3393,281
Arizona,4/12/20,3542,149
Arizona,4/13/20,3705,163
Arizona,4/14/20,3809,104
Arizona,4/15/20,3964,155
Arizona,4/16/20,4237,273
Arizona,4/17/20,4511,274
Arizona,4/18/20,4724,213
Arizona,4/19/20,4933,209
Arizona,4/20/20,5068,135
Arizona,4/21/20,5256,188
Arizona,4/22/20,5473,217
Arizona,4/23/20,5772,299
Arizona,4/24/20,6045,273
Arizona,4/25/20,6286,241
Arizona,4/26/20,6534,248
Arizona,4/27/20,6725,191
